,TRAIN NO.,CLASS,FROM_CODE,TO_CODE,JOURNEY-DAY,JOURNEY-MONTH,JOURNEY-YEAR,QUOTA,BOOKING-DAY,BOOKING-MONTH,BOOKING-YEAR,WAITING NO.,CONFIRMED
5784,10712,5,181,533,28,3,2015,8,16,12,2015,70,51
5785,10129,2,591,307,13,8,2016,7,29,11,2016,42,51
5786,10042,4,706,525,12,12,2015,2,26,9,2016,11,51
5787,10283,5,64,710,11,4,2013,2,6,4,2016,125,0
5788,10248,3,141,9,6,2,2015,2,16,6,2013,2,52
5789,10973,2,233,710,15,5,2013,11,29,6,2013,68,51
5790,10241,2,626,507,22,9,2014,8,1,10,2015,27,51
5791,10671,7,172,47,20,6,2013,10,5,12,2014,134,0
5792,10820,1,446,187,3,1,2013,7,12,7,2014,38,51
5793,10555,5,501,408,15,4,2014,1,18,12,2014,62,51
5794,10295,5,588,28,10,10,2014,11,25,3,2015,134,0
5795,10075,3,345,358,8,6,2016,11,9,10,2014,103,0
5796,10804,7,544,692,7,6,2015,11,26,5,2015,136,0
5797,10210,2,608,464,29,2,2016,8,23,4,2016,46,51
5798,10816,4,304,74,22,4,2013,8,14,9,2013,45,51
5799,10324,6,503,135,22,4,2014,4,29,6,2013,7,52
5800,10570,7,222,436,21,4,2015,3,11,10,2013,58,51
5801,10148,2,234,157,23,8,2015,6,6,12,2015,22,51
5802,10442,3,151,130,7,5,2016,4,13,1,2015,50,51
5803,10758,2,659,455,17,9,2015,4,16,11,2016,7,51
5804,10858,1,389,643,14,8,2013,10,1,1,2013,96,0
5805,10350,4,457,20,13,11,2016,11,4,10,2015,20,51
5806,10242,5,38,14,8,3,2014,9,13,1,2014,83,0
5807,10419,1,224,677,29,3,2013,4,3,6,2013,64,50
5808,10705,1,410,496,26,1,2015,2,22,5,2013,46,51
5809,10730,6,272,22,25,1,2015,6,24,5,2015,87,0
5810,10708,7,231,318,2,6,2014,7,21,6,2016,124,0
5811,10518,7,678,657,2,10,2013,6,6,3,2013,11,51
5812,10740,1,352,541,28,1,2015,6,27,1,2013,71,50
5813,10867,4,570,485,10,1,2016,7,16,3,2015,65,51
5814,10985,5,130,147,19,9,2013,9,17,11,2013,109,0
5815,10955,4,509,301,20,10,2014,10,15,6,2013,2,52
5816,10777,5,408,13,8,12,2015,1,9,12,2014,84,0
5817,10605,7,16,118,10,2,2015,8,23,12,2014,96,0
5818,10307,7,569,273,16,6,2016,10,1,10,2014,134,0
5819,10574,5,469,505,14,3,2015,4,4,6,2015,56,51
5820,10899,7,643,683,26,12,2013,11,27,8,2015,98,0
5821,10798,5,84,402,27,1,2013,3,4,1,2013,43,51
5822,10091,7,2,56,15,12,2015,11,8,5,2016,11,52
5823,10765,1,246,11,23,4,2015,5,17,6,2015,115,0
5824,10927,7,386,287,13,5,2015,7,14,12,2013,80,45
5825,10716,7,352,334,29,5,2015,10,24,12,2013,41,51
5826,10451,5,93,501,21,5,2016,5,28,5,2015,132,0
5827,10676,6,519,243,24,11,2013,5,29,4,2016,94,0
5828,10636,6,334,648,26,11,2015,1,28,7,2014,124,0
5829,10180,3,623,26,14,3,2016,3,20,7,2014,136,0
5830,10630,7,661,3,25,7,2015,8,7,11,2016,105,0
5831,10596,5,293,269,5,1,2014,6,24,4,2014,82,0
5832,10224,1,267,553,19,11,2015,5,4,3,2014,10,52
5833,10732,6,631,486,23,6,2014,1,26,9,2014,16,51
5834,10284,5,676,144,3,9,2013,2,22,4,2013,83,0
5835,10776,6,378,672,10,2,2013,1,6,8,2016,137,0
5836,10358,7,646,665,27,12,2013,1,7,1,2015,54,51
5837,10910,5,64,560,8,3,2016,2,7,7,2015,91,0
5838,10876,4,319,118,2,4,2016,6,17,11,2013,56,51
5839,10564,6,599,244,9,5,2014,4,12,1,2014,65,51
5840,10580,7,551,403,28,4,2015,7,10,11,2016,11,52
5841,10018,1,316,434,1,8,2016,1,10,7,2014,25,51
5842,10818,2,73,167,23,8,2016,8,22,1,2013,18,52
5843,10244,3,47,528,22,8,2015,9,2,7,2016,32,51
5844,10513,5,409,262,26,9,2014,6,19,12,2013,67,51
5845,10646,2,284,375,20,1,2014,6,27,12,2015,102,0
5846,10783,1,485,453,3,1,2015,5,8,1,2014,44,51
5847,10997,4,57,490,23,5,2014,10,12,10,2015,13,52
5848,10251,5,397,74,26,12,2013,2,2,3,2013,105,0
5849,10012,1,419,549,20,9,2014,11,3,10,2016,104,0
5850,10310,5,299,492,6,12,2016,11,4,3,2014,84,0
5851,10146,2,449,7,10,6,2015,3,17,9,2013,88,0
5852,10599,2,630,679,17,9,2013,8,22,3,2014,123,0
5853,10896,7,218,5,19,2,2014,10,22,2,2013,120,0
5854,10004,2,43,525,16,1,2015,5,12,7,2016,128,0
5855,10134,2,692,35,19,9,2016,10,9,7,2013,72,51
5856,10842,1,615,148,29,1,2013,8,16,1,2015,8,52
5857,10773,1,233,407,15,2,2015,2,17,11,2014,117,0
5858,10217,6,352,450,18,1,2013,5,27,7,2013,104,0
5859,10042,6,582,75,22,11,2014,10,10,11,2013,9,52
5860,10068,7,336,689,17,11,2013,4,9,6,2015,128,0
5861,10803,2,701,490,11,12,2014,3,8,5,2015,135,0
5862,10522,3,476,335,22,7,2016,11,14,9,2015,38,51
5863,10675,7,298,118,3,8,2014,4,22,10,2013,68,51
5864,10749,1,495,209,16,4,2014,4,18,12,2015,79,50
5865,10502,5,11,401,17,1,2013,5,2,8,2015,58,51
5866,10320,1,466,132,14,2,2015,10,3,12,2015,98,0
5867,10770,7,405,547,2,6,2015,2,2,11,2013,78,52
5868,10064,7,227,288,17,9,2016,3,12,4,2013,120,0
5869,10990,7,56,657,14,3,2014,5,25,10,2015,117,0
5870,10131,7,209,172,23,11,2015,5,14,12,2013,97,0
5871,10368,5,63,531,8,6,2015,9,12,11,2016,41,51
5872,10061,5,434,668,23,7,2014,4,23,8,2016,125,0
5873,10158,4,363,245,19,7,2014,1,23,12,2015,115,0
5874,10639,4,468,193,11,1,2013,11,3,11,2016,8,52
5875,10012,6,407,56,18,4,2013,10,15,2,2014,103,0
5876,10859,2,196,235,15,5,2014,2,10,12,2013,133,0
5877,10052,7,105,708,12,11,2015,1,28,11,2013,54,51
5878,10040,2,183,279,24,1,2014,7,12,12,2013,69,51
5879,10907,4,529,310,8,12,2016,8,1,7,2014,134,0
5880,10434,6,112,649,6,1,2016,10,11,1,2014,70,51
5881,10116,5,92,314,16,6,2015,10,6,9,2013,131,0
5882,10282,6,60,243,1,2,2016,10,7,1,2013,30,51
5883,10060,2,239,46,23,7,2015,9,22,9,2014,113,0
5884,10190,3,675,195,4,11,2016,6,22,5,2015,116,0
5885,10368,5,448,586,1,5,2015,6,28,6,2014,139,0
5886,10464,7,443,375,26,8,2016,3,29,5,2015,19,51
5887,10758,7,537,305,11,8,2014,9,16,8,2013,33,51
5888,10728,3,233,173,25,2,2014,3,5,11,2016,90,0
5889,10736,6,626,301,28,6,2013,5,4,5,2014,135,0
5890,10877,1,537,380,15,6,2015,11,25,1,2013,115,0
5891,10056,3,474,698,24,10,2014,6,24,4,2014,79,51
5892,10680,2,651,100,7,9,2014,7,25,5,2014,128,0
5893,10538,2,198,372,23,5,2014,10,27,5,2013,134,0
5894,10384,7,344,627,10,12,2016,10,8,5,2014,38,51
5895,10548,7,553,381,17,5,2016,10,13,4,2016,94,0
5896,10109,1,240,193,6,11,2016,3,8,6,2016,94,0
5897,10047,2,308,104,25,1,2015,2,11,4,2016,48,51
5898,10066,4,516,128,25,12,2016,10,4,3,2014,2,52
5899,10799,6,344,84,12,3,2014,4,26,9,2016,2,52
5900,10189,1,599,323,22,10,2016,10,19,2,2015,113,0
5901,10913,5,167,706,1,10,2014,10,6,4,2015,36,51
5902,10203,1,159,285,20,6,2016,3,13,3,2013,88,0
5903,10192,1,388,120,26,5,2015,1,10,4,2015,3,52
5904,10279,1,81,512,5,7,2016,3,15,8,2013,88,0
5905,10740,7,554,509,6,7,2014,4,21,2,2013,92,0
5906,10906,6,346,375,27,8,2013,8,16,4,2016,94,0
5907,10715,6,314,460,10,5,2015,1,23,8,2015,125,0
5908,10166,4,141,327,4,10,2014,9,12,9,2013,18,52
5909,10752,6,32,25,17,4,2015,10,14,2,2015,80,49
5910,10946,3,540,256,26,10,2013,2,3,1,2015,27,51
5911,10434,3,594,479,14,7,2014,4,15,2,2014,32,51
5912,10137,6,677,77,25,1,2014,5,28,6,2015,130,0
5913,10880,2,103,50,26,10,2015,5,14,2,2016,120,0
5914,10265,1,440,273,11,6,2013,5,8,5,2016,115,0
5915,10808,4,498,168,7,6,2016,10,24,1,2013,88,0
5916,10886,2,70,538,15,1,2014,6,6,6,2015,103,0
5917,10554,3,282,294,24,11,2016,10,5,10,2013,75,51
5918,10619,2,694,34,12,7,2013,11,4,1,2014,125,0
5919,10050,5,162,428,11,4,2015,6,26,8,2016,123,0
5920,10798,5,516,702,8,3,2013,8,29,10,2016,51,51
5921,10427,2,41,534,11,4,2015,4,26,3,2013,137,0
5922,10324,3,699,424,29,11,2014,9,29,11,2015,91,0
5923,10307,7,271,227,23,2,2015,10,8,1,2013,106,0
5924,10954,6,98,117,19,4,2016,2,11,12,2014,64,50
5925,10166,2,101,75,28,7,2015,4,2,4,2013,95,0
5926,10437,5,301,43,10,2,2014,9,1,8,2013,10,52
5927,10747,7,150,78,23,1,2014,4,25,9,2016,8,52
5928,10715,5,560,700,23,11,2015,3,16,7,2015,35,51
5929,10297,3,484,88,16,12,2016,9,16,6,2013,34,51
5930,10757,5,608,210,8,9,2016,5,25,3,2015,67,48
5931,10692,2,47,286,14,3,2015,6,3,8,2013,49,51
5932,10591,5,687,200,8,7,2014,3,8,6,2013,65,51
5933,10572,7,702,695,19,8,2016,8,1,10,2014,98,0
5934,10232,1,645,204,16,4,2015,7,18,1,2015,66,51
5935,10177,1,659,527,12,9,2013,3,15,1,2013,124,0
5936,10672,2,423,282,19,1,2014,10,26,2,2013,55,51
5937,10198,6,540,549,28,11,2016,9,25,6,2013,3,52
5938,10845,2,560,677,10,3,2013,3,19,9,2014,33,51
5939,10165,1,179,698,22,1,2013,9,29,2,2015,140,0
5940,10231,2,161,120,2,8,2013,4,2,9,2015,57,51
5941,10702,3,19,369,25,9,2015,3,14,6,2014,86,0
5942,10296,6,632,107,26,10,2016,2,4,7,2016,56,51
5943,10564,1,463,247,1,12,2014,6,28,1,2016,56,49
5944,10038,5,584,122,10,1,2015,1,15,5,2016,22,51
5945,10907,2,81,418,15,5,2014,5,19,7,2015,27,51
5946,10495,4,538,250,23,1,2016,3,3,3,2016,92,0
5947,10081,5,624,394,18,5,2015,3,5,9,2016,27,51
5948,10267,2,450,431,14,5,2016,2,18,1,2013,128,0
5949,10464,2,659,693,5,5,2014,1,17,12,2015,70,49
5950,10169,6,422,497,5,6,2014,1,10,5,2015,97,0
5951,10844,7,562,493,6,1,2014,7,22,1,2013,29,51
5952,10936,4,348,92,18,10,2014,9,19,3,2015,35,51
5953,10896,6,672,356,24,6,2013,5,17,4,2016,29,51
5954,10482,4,316,115,7,3,2013,1,23,7,2013,79,50
5955,10998,7,681,684,16,11,2014,11,1,9,2016,85,0
5956,10424,5,354,112,28,6,2015,10,14,7,2015,9,52
5957,10218,6,159,147,9,9,2015,11,9,10,2016,24,51
5958,10243,7,24,130,15,6,2015,3,5,4,2014,94,0
5959,10956,2,126,358,7,3,2014,6,15,5,2015,29,51
5960,10372,4,133,440,19,5,2014,8,24,10,2013,45,51
5961,10288,7,121,30,4,10,2015,2,24,1,2013,57,49
5962,10190,7,264,333,24,9,2014,1,19,8,2013,26,51
5963,10772,5,694,430,5,8,2014,7,27,2,2015,132,0
5964,10756,4,286,553,28,12,2013,3,27,6,2015,32,51
5965,10370,2,4,414,4,7,2015,8,2,4,2013,132,0
5966,10822,1,79,262,7,3,2016,9,26,10,2015,102,0
5967,10200,6,103,610,9,8,2016,2,22,11,2014,7,52
5968,10402,6,232,190,1,6,2016,8,6,1,2013,118,0
5969,10930,7,596,377,22,4,2014,6,18,1,2016,27,51
5970,10692,1,474,535,1,1,2016,5,9,2,2015,48,51
5971,10677,3,48,348,27,5,2014,7,19,4,2016,113,0
5972,10993,6,708,672,13,10,2014,2,6,1,2016,106,0
5973,10515,1,367,657,19,12,2013,11,13,3,2016,118,0
5974,10525,4,144,498,9,1,2013,1,24,6,2014,30,51
5975,10223,1,188,357,24,5,2014,8,22,8,2013,1,52
5976,10587,7,53,109,14,12,2013,4,15,5,2013,86,0
5977,10482,5,644,500,7,1,2015,4,3,1,2015,84,0
5978,10601,2,247,666,22,7,2014,6,8,6,2016,64,50
5979,10532,1,387,352,20,9,2013,9,24,7,2014,71,51
5980,10000,3,419,55,4,9,2015,10,20,8,2015,125,0
5981,10753,6,568,690,19,8,2016,2,16,2,2014,94,0
5982,10174,3,313,177,8,3,2013,5,5,3,2013,122,0
5983,10754,5,37,618,23,3,2015,5,21,4,2014,57,51
5984,10834,5,164,530,21,10,2015,2,14,1,2016,14,52
5985,10636,4,149,244,23,7,2015,4,22,2,2015,139,0
5986,10266,7,494,223,22,5,2015,4,13,4,2016,53,51
5987,10334,4,27,639,9,10,2016,3,13,8,2013,136,0
5988,10117,3,262,665,9,10,2013,4,12,11,2014,45,51
5989,10946,2,248,217,15,4,2016,11,2,1,2016,10,52
5990,10487,6,588,77,15,7,2014,3,29,6,2016,62,51
5991,10515,7,292,96,23,10,2013,11,2,1,2015,85,0
5992,10220,4,161,453,23,3,2013,4,6,4,2013,2,52
5993,10018,3,438,364,16,2,2013,4,8,9,2015,40,51
5994,10528,6,153,45,5,1,2014,9,27,3,2015,14,52
5995,10964,5,16,113,2,6,2016,9,29,1,2015,101,0
5996,10320,5,649,523,10,3,2014,8,12,12,2015,71,51
5997,10751,2,203,536,8,8,2016,10,8,2,2013,121,0
5998,10737,1,673,63,11,8,2015,7,25,4,2015,98,0
5999,10095,7,357,487,15,7,2016,11,22,11,2013,57,52
6000,10514,2,72,361,25,2,2015,3,9,7,2013,31,51
6001,10426,1,368,629,10,6,2013,6,9,3,2016,101,0
6002,10476,1,3,657,11,5,2016,10,26,12,2015,39,51
6003,10624,7,228,471,4,7,2013,6,22,4,2014,69,50
6004,10424,1,361,125,19,11,2015,1,9,1,2013,101,0
6005,10466,7,191,556,6,8,2016,2,21,8,2016,9,52
6006,10295,5,287,131,11,11,2015,5,19,9,2016,114,0
6007,10654,6,630,650,5,6,2013,7,29,6,2014,20,51
6008,10349,2,24,81,5,9,2013,3,3,6,2015,93,0
6009,10074,6,479,69,28,3,2014,10,8,1,2015,20,51
6010,10618,2,595,373,3,12,2013,3,25,3,2016,11,51
6011,10756,1,16,501,28,11,2015,5,23,2,2016,132,0
6012,10201,5,494,559,15,7,2013,2,4,5,2013,119,0
6013,10262,5,60,361,17,11,2015,7,22,9,2014,28,51
6014,10126,6,211,494,9,10,2016,4,8,7,2013,84,0
6015,10446,2,424,421,17,1,2013,9,26,6,2016,20,51
6016,10223,4,66,348,18,9,2014,11,11,4,2015,119,0
6017,10971,3,315,467,29,10,2013,11,3,7,2015,62,51
6018,10977,6,686,578,23,1,2014,9,2,1,2014,57,51
6019,10199,7,571,56,16,12,2015,9,4,7,2014,19,51
6020,10909,5,339,180,14,8,2014,6,23,8,2015,2,52
6021,10739,6,363,304,17,5,2014,5,22,5,2014,81,0
6022,10205,1,437,144,15,12,2013,5,15,6,2013,50,51
6023,10756,2,196,696,22,12,2015,6,11,2,2013,61,50
6024,10727,1,482,579,17,7,2015,7,8,1,2016,27,51
6025,10314,2,392,191,12,9,2016,3,8,2,2016,116,0
6026,10608,5,311,510,8,3,2013,9,4,5,2015,140,0
6027,10376,6,411,496,18,10,2016,3,15,9,2013,17,51
6028,10397,6,643,651,4,7,2013,9,8,5,2015,4,52
6029,10400,3,632,180,29,3,2015,6,9,11,2016,14,51
6030,10429,1,168,267,27,4,2015,11,13,7,2013,113,0
6031,10604,1,32,137,12,5,2014,4,9,9,2016,89,0
6032,10676,4,115,86,5,11,2013,6,20,1,2015,52,50
6033,10123,1,572,413,8,3,2016,5,14,9,2015,23,51
6034,10024,1,329,232,14,4,2013,6,25,3,2014,11,52
6035,10313,6,562,575,3,8,2013,6,10,12,2016,90,0
6036,10649,1,372,313,27,5,2014,6,7,8,2013,10,51
6037,10263,2,577,302,20,1,2013,2,27,11,2013,90,0
6038,10745,7,561,522,13,11,2014,11,11,4,2015,77,51
6039,10429,4,392,540,28,12,2016,11,21,4,2016,128,0
6040,10487,2,181,627,23,8,2014,8,27,4,2015,89,0
6041,10717,1,450,74,21,3,2015,11,26,5,2016,102,0
6042,10127,6,585,15,22,5,2013,1,9,11,2015,90,0
6043,10326,1,43,606,25,11,2016,4,10,3,2014,114,0
6044,10386,7,671,49,7,6,2015,4,14,8,2013,43,51
6045,10485,5,196,63,24,10,2015,5,23,7,2013,92,0
6046,10829,7,318,595,27,3,2014,7,7,7,2014,71,51
6047,10046,7,446,197,15,5,2015,7,3,11,2016,100,0
6048,10972,5,521,327,29,12,2013,7,24,11,2016,27,51
6049,10529,3,447,459,21,11,2016,11,21,11,2014,53,51
6050,10282,7,224,231,3,5,2014,1,8,10,2015,91,0
6051,10252,2,387,517,4,11,2015,7,10,4,2016,46,51
6052,10477,7,124,637,11,3,2015,11,20,1,2015,99,0
6053,10312,4,293,541,2,10,2014,4,6,9,2016,104,0
6054,10481,7,55,334,14,3,2015,5,11,10,2015,37,51
6055,10940,7,123,570,2,2,2016,10,29,12,2013,69,52
6056,10089,6,306,491,7,11,2013,1,4,10,2016,27,51
6057,10340,2,41,420,29,9,2016,8,18,11,2014,3,52
6058,10561,5,317,109,25,3,2013,7,14,10,2015,31,51
6059,10260,2,378,482,8,5,2014,2,19,10,2014,12,51
6060,10057,2,201,187,27,6,2013,6,28,9,2015,113,0
6061,10656,3,247,579,14,2,2013,6,20,7,2015,104,0
6062,10982,2,279,693,20,12,2013,10,28,2,2015,126,0
6063,10706,3,220,44,29,10,2013,8,23,4,2016,20,51
6064,10932,2,509,530,4,11,2013,6,5,3,2014,94,0
6065,10625,6,107,309,7,2,2015,1,12,2,2016,100,0
6066,10005,5,446,46,18,6,2014,3,20,6,2014,59,52
6067,10262,4,112,95,28,4,2016,2,22,10,2014,5,52
6068,10862,1,434,409,2,4,2013,6,3,4,2015,85,0
6069,10863,3,134,573,6,1,2015,8,3,12,2014,31,51
6070,10583,2,595,491,20,4,2015,9,21,5,2013,125,0
6071,10032,1,615,118,19,9,2013,5,11,12,2013,74,50
6072,10863,4,528,198,29,10,2013,3,26,1,2014,131,0
6073,10992,5,60,229,27,1,2016,10,14,7,2015,38,51
6074,10796,7,159,357,7,2,2014,2,11,2,2014,132,0
6075,10750,1,192,343,24,8,2016,2,12,5,2014,10,52
6076,10599,2,481,250,29,4,2013,7,29,4,2015,116,0
6077,10842,6,196,8,3,7,2014,5,9,1,2014,133,0
6078,10895,3,8,173,14,3,2014,7,6,6,2016,102,0
6079,10941,2,236,283,3,5,2013,4,15,7,2014,77,52
6080,10685,4,109,519,29,6,2014,5,15,10,2015,113,0
6081,10138,7,51,314,21,7,2013,6,15,2,2013,75,51
6082,10578,5,655,346,13,10,2014,1,4,4,2014,16,51
6083,10562,2,329,456,17,10,2015,6,9,11,2015,105,0
6084,10504,6,94,616,22,8,2013,8,5,8,2014,23,51
6085,10870,3,562,444,2,9,2013,3,26,3,2014,53,49
6086,10304,7,247,436,5,5,2016,2,17,6,2014,69,52
6087,10726,5,524,19,8,8,2013,11,17,6,2014,44,51
6088,10269,6,215,124,11,12,2015,7,4,8,2016,60,51
6089,10467,4,215,165,15,12,2015,6,1,1,2014,19,51
6090,10472,4,169,356,6,12,2016,11,26,12,2016,99,0
6091,10283,3,272,642,14,7,2014,9,27,7,2013,31,51
6092,10591,7,190,8,23,12,2015,2,16,11,2015,41,51
6093,10676,4,179,364,7,4,2013,3,9,11,2015,49,51
6094,10296,2,499,10,28,7,2013,1,23,3,2014,31,51
6095,10269,3,542,469,28,10,2014,11,9,4,2016,114,0
6096,10285,5,107,296,12,9,2013,5,23,1,2015,104,0
6097,10104,2,111,409,26,10,2013,10,8,7,2015,97,0
6098,10023,2,87,417,27,5,2013,10,24,3,2014,68,51
6099,10072,3,144,36,14,10,2015,6,27,4,2013,19,51
6100,10838,7,687,2,25,2,2015,7,1,5,2016,47,51
6101,10157,6,189,691,2,4,2014,5,8,1,2016,6,52
6102,10788,3,72,609,20,9,2013,2,7,1,2016,83,0
6103,10827,4,326,420,13,7,2014,7,3,9,2014,102,0
6104,10319,2,286,710,5,4,2014,2,6,11,2014,94,0
6105,10527,3,488,284,7,12,2016,3,17,1,2013,125,0
6106,10508,6,111,633,10,5,2014,3,24,12,2014,106,0
6107,10831,4,395,292,11,6,2015,5,26,5,2015,122,0
6108,10077,5,304,254,8,11,2016,10,13,11,2015,138,0
6109,10551,1,512,423,29,4,2013,9,14,1,2014,29,51
6110,10513,5,212,152,21,4,2013,1,1,4,2015,42,51
6111,10048,6,205,645,21,12,2013,8,20,11,2015,122,0
6112,10814,3,218,694,18,8,2014,6,9,3,2016,43,51
6113,10322,3,389,403,11,12,2014,11,17,1,2014,1,52
6114,10348,2,152,472,5,2,2016,1,1,6,2016,36,51
6115,10877,6,703,406,26,7,2016,8,17,11,2014,76,49
6116,10490,7,292,544,20,7,2016,10,12,7,2015,37,51
6117,10872,4,205,664,8,11,2015,3,11,2,2016,74,51
6118,10660,1,152,174,12,3,2016,7,14,12,2014,132,0
6119,10430,5,492,462,20,8,2016,8,2,6,2016,127,0
6120,10800,6,180,335,25,6,2014,11,18,3,2013,99,0
6121,10189,4,236,528,29,6,2016,11,15,8,2015,59,51
6122,10464,4,29,529,14,12,2014,2,22,12,2013,101,0
6123,10290,2,666,403,25,1,2014,11,14,1,2014,76,50
6124,10524,6,431,254,19,1,2014,1,14,10,2015,116,0
6125,10919,1,265,48,7,11,2016,1,20,2,2015,29,50
6126,10984,3,670,485,7,10,2014,2,10,7,2016,106,0
6127,10482,3,169,615,23,10,2013,2,10,12,2016,54,51
6128,10236,2,454,588,27,10,2016,8,20,12,2015,115,0
6129,10739,1,536,85,4,12,2016,6,16,10,2013,80,45
6130,10505,3,279,492,26,8,2013,9,8,8,2016,33,51
6131,10190,7,415,266,1,11,2014,1,24,11,2015,34,51
6132,10114,3,382,630,26,5,2013,7,3,9,2015,30,51
6133,10782,6,432,76,21,2,2015,7,20,6,2014,76,50
6134,10926,5,492,673,29,12,2013,1,7,2,2015,127,0
6135,10195,3,361,539,7,12,2014,5,29,6,2015,23,51
6136,10540,5,137,72,4,11,2014,5,28,7,2016,52,50
6137,10206,4,418,633,24,6,2016,4,5,8,2016,50,51
6138,10435,7,326,545,18,11,2014,9,10,2,2014,23,51
6139,10903,4,536,57,6,11,2014,2,29,2,2016,23,50
6140,10847,6,298,490,24,11,2015,10,29,9,2013,97,0
6141,10811,3,235,616,3,1,2013,3,7,4,2016,38,51
6142,10069,4,86,215,4,7,2015,2,26,1,2016,88,0
6143,10497,1,5,30,13,12,2016,11,6,5,2015,140,0
6144,10459,5,485,706,10,11,2014,10,29,9,2015,75,51
6145,10461,6,311,177,26,1,2016,4,12,5,2016,105,0
6146,10253,1,183,355,25,1,2016,8,14,4,2015,101,0
6147,10505,1,506,315,25,1,2014,1,10,4,2016,87,0
6148,10224,6,187,51,8,12,2013,7,12,4,2015,10,52
6149,10178,5,379,422,5,3,2014,6,18,12,2013,4,52
6150,10018,7,62,527,26,7,2013,4,14,7,2013,92,0
6151,10280,7,622,479,14,11,2014,3,4,11,2016,13,51
6152,10222,7,124,218,1,12,2016,8,1,11,2015,7,52
6153,10876,6,222,23,14,7,2013,4,17,4,2014,132,0
6154,10414,4,190,495,14,1,2013,4,23,10,2015,21,51
6155,10428,6,557,290,6,11,2015,2,14,1,2014,20,51
6156,10939,7,496,385,8,11,2015,8,17,2,2015,50,49
6157,10733,2,196,502,26,8,2014,10,9,4,2014,34,51
6158,10208,4,222,683,17,2,2013,7,22,9,2014,129,0
6159,10091,3,50,14,21,3,2016,6,23,5,2015,16,52
6160,10797,2,429,75,14,9,2014,7,26,2,2016,139,0
6161,10728,2,648,494,4,12,2016,5,13,10,2016,3,51
6162,10760,4,268,347,3,5,2016,5,20,12,2013,47,51
6163,10610,1,609,157,23,3,2016,3,23,12,2014,32,51
6164,10296,3,68,522,25,12,2013,10,5,6,2016,56,51
6165,10021,3,308,565,27,7,2014,6,4,11,2016,41,51
6166,10592,1,411,79,24,10,2016,3,13,7,2016,65,50
6167,10698,6,205,158,29,12,2014,9,19,6,2014,1,52
6168,10506,1,462,288,18,10,2015,8,8,2,2015,89,0
6169,10553,3,87,538,14,4,2016,2,27,7,2013,61,51
6170,10806,4,352,712,1,2,2013,11,12,7,2013,35,51
6171,10047,2,275,153,8,11,2013,11,20,12,2015,6,52
6172,10866,4,688,479,9,9,2013,6,1,10,2014,29,51
6173,10095,5,626,384,29,12,2016,2,21,1,2014,89,0
6174,10344,2,507,279,24,5,2013,6,6,7,2016,46,51
6175,10542,5,73,650,10,5,2015,11,21,12,2014,22,52
6176,10255,1,360,39,24,3,2013,3,8,11,2013,69,51
6177,10255,7,231,90,6,9,2014,10,13,6,2016,42,51
6178,10696,5,624,577,27,6,2016,3,27,3,2016,118,0
6179,10001,5,326,683,29,7,2015,11,26,10,2014,26,51
6180,10333,2,631,195,3,4,2015,1,23,5,2013,39,51
6181,10209,7,152,265,2,6,2013,10,12,5,2014,99,0
6182,10991,5,502,268,19,8,2014,4,28,9,2016,83,0
6183,10160,1,607,195,21,8,2016,3,15,11,2013,87,0
6184,10635,2,389,17,18,8,2013,1,14,9,2016,101,0
6185,10861,3,64,504,5,4,2015,8,20,10,2015,93,0
6186,10445,6,535,658,9,4,2016,2,26,3,2016,45,51
6187,10302,7,171,659,20,2,2014,11,12,2,2013,140,0
6188,10728,4,323,508,13,5,2013,2,21,12,2013,39,51
6189,10267,3,121,576,8,8,2015,2,29,3,2014,18,51
6190,10477,1,679,456,11,6,2016,10,29,2,2013,78,47
6191,10414,2,540,583,3,5,2016,10,14,7,2016,117,0
6192,10628,3,27,32,6,10,2014,7,4,4,2013,55,50
6193,10162,2,691,174,14,5,2015,4,4,3,2014,77,51
6194,10191,7,592,210,19,6,2016,1,4,7,2013,124,0
6195,10281,7,650,41,21,12,2016,11,23,1,2015,79,50
6196,10867,7,612,89,13,8,2013,10,19,5,2015,140,0
6197,10775,1,660,177,24,3,2013,11,9,3,2015,40,51
6198,10230,4,570,479,13,11,2015,11,3,10,2014,129,0
6199,10590,7,437,649,14,1,2013,9,8,8,2015,29,51
6200,10796,4,185,464,26,6,2014,5,24,6,2016,55,51
6201,10059,6,593,625,15,1,2013,4,19,7,2015,94,0
6202,10913,6,224,210,17,12,2016,11,4,4,2014,27,51
6203,10422,6,671,601,28,4,2015,7,25,8,2014,125,0
6204,10384,6,89,59,28,3,2014,6,28,12,2015,135,0
6205,10937,2,352,611,14,9,2013,8,17,10,2016,137,0
6206,10206,4,14,452,27,4,2016,1,14,3,2016,117,0
6207,10993,5,700,230,13,11,2015,4,15,12,2014,49,50
6208,10783,4,480,280,13,2,2016,11,14,4,2016,10,52
6209,10683,5,80,17,6,6,2014,9,5,11,2014,8,52
6210,10050,2,663,381,4,9,2013,4,20,8,2015,36,51
6211,10817,3,167,26,25,2,2013,2,21,8,2013,85,0
6212,10077,5,523,142,29,11,2015,2,21,10,2013,57,51
6213,10608,2,440,709,6,8,2013,1,15,8,2013,66,50
6214,10621,2,35,297,21,9,2016,1,3,5,2015,98,0
6215,10834,5,658,668,16,9,2015,11,9,5,2013,108,0
6216,10834,5,370,703,6,5,2016,5,23,9,2014,105,0
